,Calorie,Cook_time_all,Cuisine,OriginalIngredients,People_made_it,Rating,Ready_time,Review,Serve_size,index,title,Preparation_time,Cook_time,Total_time,Ingredients,Merge_recipes
3756,,,Ethiopia,[],0.0,,NA,0.0,NA,,Doro Wat,0.0,0.0,0.0,,African
3757,157.0,"['Prep time: 10 Minutes', 'Cook time: 50 Minutes', 'Ready in 1 Hour ']",Ethiopia,"['16 chicken wings, split and tips discarded', '1 onion, chopped', '2/3 cup soy sauce', '1/2 teaspoon ground cinnamon', '1/2 teaspoon ground cloves', '1/8 teaspoon ground ginger']",33.0,3.95121955871582,1 h,31.0,4,,Ethiopian Chicken,10.0,50.0,60.0, chicken wings  split and tips discarded  onion  chopped  cup soy sauce  teaspoon ground cinnamon  teaspoon ground cloves  teaspoon ground ging,African
3758,163.0,"['Prep time: 20 Minutes', 'Cook time: 15 Minutes', 'Ready in 35 Minutes']",Ethiopia,"['1 (16 ounce) package cottage cheese', '3 cloves garlic, minced', '1/2 teaspoon cardamom', '3 teaspoons grated fresh ginger', '1/8 teaspoon ground cloves', '2 tablespoons margarine', '1/4 cup finely chopped onion', '1 green chile pepper, chopped', '2 pounds fresh collard greens, cut into 2-inch pieces']",3.0,2.0,35 m,3.0,6,,Ethiopian Spiced Cottage Cheese with Greens (Gomen Kitfo),20.0,15.0,35.0,  ounce package cottage cheese  cloves garlic  minced  teaspoon cardamom  teaspoons grated fresh ginger  teaspoon ground cloves  tablespoons margarine  cup finely chopped onion  green chile pepper  chopped  pounds fresh collard greens  cut into  inch piec,African
3759,166.0,"['Prep time: 10 Minutes', 'Cook time: 10 Minutes', 'Ready in 1 Day 20 Minutes']",Ethiopia,"['1 tablespoon active dry yeast', '1 teaspoon honey', '5 cups warm water (110 degrees F/45 degrees C)', '3 cups finely ground millet flour', '1/4 teaspoon baking soda']",33.0,3.14285707473755,1 d 20 m,26.0,14,,Injera,10.0,10.0,20.0, tablespoon active dry yeast  teaspoon honey  cups warm water  degrees F degrees C  cups finely ground millet flour  teaspoon baking so,African
3760,426.0,"['Prep time: 20 Minutes', 'Cook time: 10 Minutes', 'Ready in 30 Minutes']",Ethiopia,"['1 head leaf lettuce, torn into bite-size pieces', '3 pears - peeled, cored and chopped', '5 ounces Roquefort cheese, crumbled', '1 avocado - peeled, pitted, and diced', '1/2 cup thinly sliced green onions', '1/4 cup white sugar', '1/2 cup pecans', '1/3 cup olive oil', '3 tablespoons red wine vinegar', '1 1/2 teaspoons white sugar', '1 1/2 teaspoons prepared mustard', '1 clove garlic, chopped', '1/2 teaspoon salt', 'fresh ground black pepper to taste']",2000.0,4.85742378234863,30 m,1000.0,6,,Roquefort Pear Salad,20.0,10.0,30.0, head leaf lettuce  torn into bite size pieces  pears   peeled  cored and chopped  ounces Roquefort cheese  crumbled  avocado   peeled  pitted  and diced  cup thinly sliced green onions  cup white sugar  cup pecans  cup olive oil  tablespoons red wine vinegar   teaspoons white sugar   teaspoons prepared mustard  clove garlic  chopped  teaspoon salt fresh ground black pepper to tas,African
3761,230.0,"['Prep time: 10 Minutes', 'Cook time: 10 Minutes', 'Ready in 25 Minutes']",Ethiopia,"['3/4 cup milk', '2 tablespoons white vinegar', '1 cup all-purpose flour', '2 tablespoons white sugar', '1 teaspoon baking powder', '1/2 teaspoon baking soda', '1/2 teaspoon salt', '1 egg', '2 tablespoons butter, melted', 'cooking spray']",30000.0,4.82486915588379,25 m,10000.0,4,,Fluffy Pancakes,10.0,10.0,20.0, cup milk  tablespoons white vinegar  cup all purpose flour  tablespoons white sugar  teaspoon baking powder  teaspoon baking soda  teaspoon salt  egg  tablespoons butter  melted cooking spr,African
3762,3.0,"['Prep time: 32 Minutes', 'Ready in 32 Minutes']",Ethiopia,"['1/2 cup ground dried New Mexico chiles', '1/4 cup paprika', '1 tablespoon cayenne pepper', '1 teaspoon onion powder', '1 teaspoon ground ginger', '1 teaspoon cumin', '1 teaspoon ground coriander', '1 teaspoon ground cardamom', '1 teaspoon ground fenugreek', '1/2 teaspoon garlic powder', '1/2 teaspoon ground cinnamon', '1/4 teaspoon ground nutmeg', '1/2 teaspoon ground allspice', '1/2 teaspoon ground cloves']",28.0,4.90000009536743,32 m,8.0,48,,Berbere Spice Blend,32.0,32.0,64.0, cup ground dried New Mexico chiles  cup paprika  tablespoon cayenne pepper  teaspoon onion powder  teaspoon ground ginger  teaspoon cumin  teaspoon ground coriander  teaspoon ground cardamom  teaspoon ground fenugreek  teaspoon garlic powder  teaspoon ground cinnamon  teaspoon ground nutmeg  teaspoon ground allspice  teaspoon ground clov,African
3763,428.0,"['Prep time: 25 Minutes', 'Cook time: 40 Minutes', 'Ready in 1 Hour 5 Minutes']",Ethiopia,"['1/2 cup olive oil', '4 carrots, thinly sliced', '1 onion, thinly sliced', '1 teaspoon sea salt', '1/2 teaspoon ground black pepper', '1/2 teaspoon ground cumin', '1/4 teaspoon ground turmeric', '1/2 head cabbage, shredded', '5 potatoes, peeled and cut into 1-inch cubes']",1000.0,4.57544755935669,1 h 5 m,599.0,5,,Ethiopian Cabbage Dish,25.0,40.0,65.0, cup olive oil  carrots  thinly sliced  onion  thinly sliced  teaspoon sea salt  teaspoon ground black pepper  teaspoon ground cumin  teaspoon ground turmeric  head cabbage  shredded  potatoes  peeled and cut into  inch cub,African
3764,336.0,"['Prep time: 15 Minutes', 'Cook time: 50 Minutes', 'Ready in 1 Hour 5 Minutes']",Ethiopia,"['1/3 cup olive oil', '4 carrots, sliced', '1 onion, thinly sliced', '1 teaspoon salt', '1 teaspoon ground turmeric', '1 teaspoon ground cumin', '1/2 teaspoon ground black pepper', '1/2 teaspoon ground ginger', '1 small head cabbage, sliced', '2 cloves garlic, minced', '4 small yellow potatoes, cut into bite-size cubes', '1/4 cup water']",61.0,4.6285715103149405,1 h 5 m,24.0,4,,Ethiopian Cabbage and Potato Dish (Atkilt),15.0,50.0,65.0, cup olive oil  carrots  sliced  onion  thinly sliced  teaspoon salt  teaspoon ground turmeric  teaspoon ground cumin  teaspoon ground black pepper  teaspoon ground ginger  small head cabbage  sliced  cloves garlic  minced  small yellow potatoes  cut into bite size cubes  cup wat,African
3765,88.0,"['Prep time: 10 Minutes', 'Cook time: 1 Hour ', 'Ready in 1 Hour 10 Minutes']",Ethiopia,"['1 pound collard greens - rinsed, trimmed and chopped', '2 cups water', '1 tablespoon olive oil', '3/4 cup chopped onions', '8 cloves garlic, chopped', '1 tablespoon olive oil', '1 1/2 cups sliced green bell pepper', '1 tablespoon fresh lemon juice', '1 teaspoon salt', '1/2 teaspoon ground turmeric', '1/2 teaspoon paprika', '1/2 teaspoon ground allspice', '2 tablespoons minced fresh ginger root']",77.0,4.41666650772095,1 h 10 m,40.0,6,,Gomen Wat,10.0,60.0,70.0, pound collard greens   rinsed  trimmed and chopped  cups water  tablespoon olive oil  cup chopped onions  cloves garlic  chopped  tablespoon olive oil   cups sliced green bell pepper  tablespoon fresh lemon juice  teaspoon salt  teaspoon ground turmeric  teaspoon paprika  teaspoon ground allspice  tablespoons minced fresh ginger ro,African
3766,25.0,"['Prep time: 10 Minutes', 'Ready in 10 Minutes']",Ethiopia,"['1 cup red chili powder', '1/2 cup paprika', '1 tablespoon salt', '1 teaspoon ground fenugreek', '1 teaspoon ground ginger', '1 teaspoon onion powder', '1 teaspoon ground coriander', '1 teaspoon ground cardamom', '1/2 teaspoon garlic powder', '1/4 teaspoon ground cloves', '1/4 teaspoon ground cinnamon']",13.0,4.888888835906981,10 m,6.0,24,,Berbere (Ethiopian Spice),10.0,10.0,20.0, cup red chili powder  cup paprika  tablespoon salt  teaspoon ground fenugreek  teaspoon ground ginger  teaspoon onion powder  teaspoon ground coriander  teaspoon ground cardamom  teaspoon garlic powder  teaspoon ground cloves  teaspoon ground cinnam,African
3767,778.0,"['Prep time: 10 Minutes', 'Cook time: 1 Hour 27 Minutes', 'Ready in 1 Hour 37 Minutes']",Ethiopia,"['1 cup butter, divided', '1 onion, chopped', '2 1/2 cups water, divided', '1 (6 ounce) can tomato paste', '3/4 cup berbere seasoning', '1 teaspoon chopped garlic', '1/2 teaspoon ground ginger', '4 skinless, boneless chicken breasts, cubed', '1/3 cup sweet white wine', '1/2 teaspoon ground cardamom', '1/2 teaspoon freshly ground black pepper', '4 hard-boiled eggs']",37.0,4.6153845787048295,1 h 37 m,12.0,4,,Doro Wat: Ethiopian Chicken Dish,10.0,87.0,97.0, cup butter  divided  onion  chopped   cups water  divided   ounce can tomato paste  cup berbere seasoning  teaspoon chopped garlic  teaspoon ground ginger  skinless  boneless chicken breasts  cubed  cup sweet white wine  teaspoon ground cardamom  teaspoon freshly ground black pepper  hard boiled eg,African
3768,166.0,"['Cook time: 32 Minutes', 'Ready in 32 Minutes']",Ethiopia,"['3 tablespoons vegetable oil', '1/2 onion, thinly sliced lengthwise', '1 cup chopped carrots', '1 teaspoon minced garlic', '1/4 teaspoon ground turmeric (optional)', 'salt and ground black pepper to taste', '2/3 head cabbage, diced and rinsed', '2 tablespoons water, or as needed']",84.0,4.5,32 m,5.0,4,,Tikil Gomen (Ethiopian Cabbage),32.0,32.0,64.0, tablespoons vegetable oil  onion  thinly sliced lengthwise  cup chopped carrots  teaspoon minced garlic  teaspoon ground turmeric optional salt and ground black pepper to taste  head cabbage  diced and rinsed  tablespoons water  or as need,African
3769,286.0,"['Prep time: 15 Minutes', 'Cook time: 40 Minutes', 'Ready in 55 Minutes']",Ethiopia,"['1/4 cup vegetable oil', '1/2 teaspoon ground ginger', '1/2 teaspoon ground turmeric', '1/2 teaspoon ground black pepper', '1 teaspoon ground cloves', '1 teaspoon fenugreek seeds', '1 head garlic, minced', '1 teaspoon salt', '3 large onions, chopped', '4 large carrots, cubed', '4 large potatoes, cubed', '1/4 head cabbage, chopped', '2 cups tomato puree', '2 cups water', 'salt and pepper to taste']",28.0,4.31034469604492,55 m,20.0,8,,Ethiopian Vegetable Bowl,15.0,40.0,55.0, cup vegetable oil  teaspoon ground ginger  teaspoon ground turmeric  teaspoon ground black pepper  teaspoon ground cloves  teaspoon fenugreek seeds  head garlic  minced  teaspoon salt  large onions  chopped  large carrots  cubed  large potatoes  cubed  head cabbage  chopped  cups tomato puree  cups water salt and pepper to tas,African
3770,432.0,"['Prep time: 15 Minutes', 'Cook time: 42 Minutes', 'Ready in 57 Minutes']",Ethiopia,"['5 yellow onions, minced', '5 red onions, minced', '24 cloves garlic, minced', '1 1/4 cups canola oil', '1/2 cup berbere seasoning', '2 tablespoons berbere seasoning', '2 1/2 cups crushed tomatoes', '5 cups red lentils', '10 cups water', '1 1/2 teaspoons ground cardamom', 'salt and ground black pepper to taste']",16.0,4.375,57 m,7.0,16,,Kik Wat (Ethiopian Red Lentil Stew),15.0,42.0,57.0, yellow onions  minced  red onions  minced  cloves garlic  minced   cups canola oil  cup berbere seasoning  tablespoons berbere seasoning   cups crushed tomatoes  cups red lentils  cups water   teaspoons ground cardamom salt and ground black pepper to tas,African
3771,226.0,"['Prep time: 15 Minutes', 'Cook time: 25 Minutes', 'Ready in 40 Minutes']",Ethiopia,"['1/2 cup masoor dal', '1 red onion, minced', '1 cup water, or more as needed, divided', '3 tablespoons canola oil', '3 cloves garlic', '2 teaspoons berbere spice blend, or to taste', '1 cup plain tomato sauce', '1 cup diced zucchini', '1 cup diced carrots', 'salt to taste']",1.0,4.0,40 m,1.0,4,,Red Lentils with Veggies,15.0,25.0,40.0, cup masoor dal  red onion  minced  cup water  or more as needed  divided  tablespoons canola oil  cloves garlic  teaspoons berbere spice blend  or to taste  cup plain tomato sauce  cup diced zucchini  cup diced carrots salt to tas,African
3772,98.0,"['Prep time: 5 Minutes', 'Ready in 2 Hours 5 Minutes']",Ethiopia,"['1/4 cup distilled white vinegar', '1/4 teaspoon salt', '1 gallon whole milk']",3.0,4.0,2 h 5 m,1.0,24,,Ethiopian Cheese,5.0,125.0,130.0, cup distilled white vinegar  teaspoon salt  gallon whole mi,African
3773,232.0,"['Prep time: 20 Minutes', 'Cook time: 10 Minutes', 'Ready in 30 Minutes']",Ethiopia,"['1 (16 ounce) package cottage cheese', '1 clove garlic, minced', '1/2 teaspoon ground cardamom', '1/8 teaspoon ground cloves', '2 tablespoons butter', '1/4 cup finely chopped onion', '1 tablespoon minced fresh ginger root', '1 green chile pepper, chopped', '2 cloves garlic, minced', '2 pounds spinach leaves, cut into 2-inch pieces']",10.0,4.0,30 m,10.0,4,,Ethiopian Spiced Cottage Cheese,20.0,10.0,30.0,  ounce package cottage cheese  clove garlic  minced  teaspoon ground cardamom  teaspoon ground cloves  tablespoons butter  cup finely chopped onion  tablespoon minced fresh ginger root  green chile pepper  chopped  cloves garlic  minced  pounds spinach leaves  cut into  inch piec,African
3774,486.0,"['Prep time: 10 Minutes', 'Cook time: 45 Minutes', 'Ready in 55 Minutes']",Ethiopia,"['1/4 cup canola oil', '1 yellow onion, diced', '1/2 teaspoon salt, divided, or as needed', '1 1/2 teaspoons minced fresh garlic', '1 1/2 teaspoons minced fresh ginger (optional)', '2 large beets, diced', '1 cup water, or more as needed', '4 large potatoes, diced']",12.0,4.19999980926514,55 m,6.0,4,,Key Sir Alicha (Ethiopian Beets and Potatoes),10.0,45.0,55.0, cup canola oil  yellow onion  diced  teaspoon salt  divided  or as needed   teaspoons minced fresh garlic   teaspoons minced fresh ginger optional  large beets  diced  cup water  or more as needed  large potatoes  dic,African
3775,257.0,"['Prep time: 15 Minutes', 'Cook time: 1 Hour ', 'Ready in 1 Hour 45 Minutes']",Ethiopia,"['2 tablespoons cayenne pepper', '1 tablespoon freshly ground black pepper', '1 teaspoon ground ginger', '1 teaspoon ground cinnamon', '1/4 teaspoon ground cloves', '2 pounds skinless, boneless chicken breast halves', '3 tablespoons fresh lemon juice', '3/4 teaspoon salt, divided', '1 teaspoon olive oil', '1 1/2 cups chopped onion', '1 tablespoon minced garlic', '1 tablespoon butter', '1 tablespoon minced fresh ginger', '1/2 teaspoon ground nutmeg', '1/2 teaspoon ground cardamom', '1 (14.5 ounce) can chicken broth', '1/2 cup dry red wine', '1 (6 ounce) can tomato paste', '2 tablespoons chopped fresh cilantro', '4 lemon wedges']",8.0,4.0,1 h 45 m,5.0,6,,African Chicken in Spicy Red Sauce,15.0,60.0,75.0, tablespoons cayenne pepper  tablespoon freshly ground black pepper  teaspoon ground ginger  teaspoon ground cinnamon  teaspoon ground cloves  pounds skinless  boneless chicken breast halves  tablespoons fresh lemon juice  teaspoon salt  divided  teaspoon olive oil   cups chopped onion  tablespoon minced garlic  tablespoon butter  tablespoon minced fresh ginger  teaspoon ground nutmeg  teaspoon ground cardamom   ounce can chicken broth  cup dry red wine   ounce can tomato paste  tablespoons chopped fresh cilantro  lemon wedg,African
3776,498.0,"['Prep time: 10 Minutes', 'Cook time: 1 Hour 40 Minutes', 'Ready in 1 Hour 50 Minutes']",Ethiopia,"['1 (3 pound) whole chicken, including neck and giblets, cut into 1-inch pieces', '2 cups water', '1/4 cup lemon juice', '3 cups chopped Bermuda onion', '3 tablespoons butter', '1/2 teaspoon cayenne pepper', '1 teaspoon paprika', '1/2 teaspoon ground black pepper', '1/4 teaspoon ground ginger', '1 cup water, or as needed', '2 tablespoons all-purpose flour (optional)', '2 tablespoons water (optional)', '8 hard-boiled eggs, peeled']",4.0,3.5999999046325697,1 h 50 m,4.0,8,,Doro Wat,10.0,100.0,110.0,  pound whole chicken  including neck and giblets  cut into  inch pieces  cups water  cup lemon juice  cups chopped Bermuda onion  tablespoons butter  teaspoon cayenne pepper  teaspoon paprika  teaspoon ground black pepper  teaspoon ground ginger  cup water  or as needed  tablespoons all purpose flour optional  tablespoons water optional  hard boiled eggs  peel,African
3777,157.0,"['Prep time: 10 Minutes', 'Cook time: 50 Minutes', 'Ready in 1 Hour ']",Ethiopia,"['16 chicken wings, split and tips discarded', '1 onion, chopped', '2/3 cup soy sauce', '1/2 teaspoon ground cinnamon', '1/2 teaspoon ground cloves', '1/8 teaspoon ground ginger']",33.0,3.95121955871582,1 h,31.0,4,,Ethiopian Chicken,10.0,50.0,60.0, chicken wings  split and tips discarded  onion  chopped  cup soy sauce  teaspoon ground cinnamon  teaspoon ground cloves  teaspoon ground ging,African
3778,163.0,"['Prep time: 20 Minutes', 'Cook time: 15 Minutes', 'Ready in 35 Minutes']",Ethiopia,"['1 (16 ounce) package cottage cheese', '3 cloves garlic, minced', '1/2 teaspoon cardamom', '3 teaspoons grated fresh ginger', '1/8 teaspoon ground cloves', '2 tablespoons margarine', '1/4 cup finely chopped onion', '1 green chile pepper, chopped', '2 pounds fresh collard greens, cut into 2-inch pieces']",3.0,2.0,35 m,3.0,6,,Ethiopian Spiced Cottage Cheese with Greens (Gomen Kitfo),20.0,15.0,35.0,  ounce package cottage cheese  cloves garlic  minced  teaspoon cardamom  teaspoons grated fresh ginger  teaspoon ground cloves  tablespoons margarine  cup finely chopped onion  green chile pepper  chopped  pounds fresh collard greens  cut into  inch piec,African
3779,166.0,"['Prep time: 10 Minutes', 'Cook time: 10 Minutes', 'Ready in 1 Day 20 Minutes']",Ethiopia,"['1 tablespoon active dry yeast', '1 teaspoon honey', '5 cups warm water (110 degrees F/45 degrees C)', '3 cups finely ground millet flour', '1/4 teaspoon baking soda']",33.0,3.14285707473755,1 d 20 m,26.0,14,,Injera,10.0,10.0,20.0, tablespoon active dry yeast  teaspoon honey  cups warm water  degrees F degrees C  cups finely ground millet flour  teaspoon baking so,African
3780,272.0,"['Prep time: 5 Minutes', 'Cook time: 20 Minutes', 'Ready in 25 Minutes']",Ethiopia,"['1 (15 ounce) can black beans, drained', '1 (14.5 ounce) can chicken broth', '1 (14 ounce) can whole kernel corn', '1 (12.5 fl oz) can chicken chunks, drained', '1 (10.75 ounce) can cream of chicken soup', '1 (10 ounce) can diced tomatoes with green chile peppers (such as RO*TEL(R))']",166.0,4.64705896377563,25 m,51.0,6,,6 Can Chicken Tortilla Soup,5.0,20.0,25.0,  ounce can black beans  drained   ounce can chicken broth   ounce can whole kernel corn   fl oz can chicken chunks  drained   ounce can cream of chicken soup   ounce can diced tomatoes with green chile peppers such as RO*TELR,African
3781,367.0,"['Prep time: 10 Minutes', 'Cook time: 20 Minutes', 'Ready in 30 Minutes']",Ethiopia,"['2 teaspoons vegetable oil', '1 pound ground turkey', '1 (14.5 ounce) can whole peeled tomatoes', '1 (16 ounce) can hot chili beans, undrained', '1 (15 ounce) can pinto beans, undrained', '1 (15 ounce) can kidney beans, undrained', '1 (28 ounce) can baked beans', '1 (6 ounce) can tomato paste', '1/4 cup shredded Cheddar cheese', '1/4 cup sour cream']",16.0,4.0,30 m,14.0,8,,6 Can Chili,10.0,20.0,30.0, teaspoons vegetable oil  pound ground turkey   ounce can whole peeled tomatoes   ounce can hot chili beans  undrained   ounce can pinto beans  undrained   ounce can kidney beans  undrained   ounce can baked beans   ounce can tomato paste  cup shredded Cheddar cheese  cup sour cre,African
3782,218.0,"['Prep time: 10 Minutes', 'Cook time: 20 Minutes', 'Ready in 30 Minutes']",Ethiopia,"['1 cup all-purpose flour', '1 cup cornmeal', '1/4 cup turbinado sugar', '1 tablespoon baking powder', '1 teaspoon salt', '1 cup sweetened, plain soy milk', '1/3 cup vegetable oil', '1/4 cup soft silken tofu']",64.0,4.800000190734861,30 m,35.0,9,,Vegan Corn Bread,10.0,20.0,30.0, cup all purpose flour  cup cornmeal  cup turbinado sugar  tablespoon baking powder  teaspoon salt  cup sweetened  plain soy milk  cup vegetable oil  cup soft silken to,African
3783,381.0,"['Prep time: 30 Minutes', 'Cook time: 2 Hours 30 Minutes', 'Ready in 11 Hours ']",Ethiopia,"['1 (12 ounce) package dry black beans, soaked overnight', '1 1/2 cups chopped onion, divided', '1/2 cup green onions, chopped', '1 clove garlic, chopped', '2 smoked ham hocks', '8 ounces diced ham', '1/2 pound thickly sliced bacon, diced', '1 tablespoon olive oil', '2 bay leaves, crushed', '1/8 teaspoon ground coriander', 'salt and pepper to taste', '1/2 cup chopped fresh cilantro (optional)', '1/4 cup chopped fresh parsley (optional)']",72.0,4.41666650772095,11 h,28.0,8,,Feijoada (Brazilian Black Bean Stew),30.0,150.0,180.0,  ounce package dry black beans  soaked overnight   cups chopped onion  divided  cup green onions  chopped  clove garlic  chopped  smoked ham hocks  ounces diced ham  pound thickly sliced bacon  diced  tablespoon olive oil  bay leaves  crushed  teaspoon ground coriander salt and pepper to taste  cup chopped fresh cilantro optional  cup chopped fresh parsley optiona,African
3784,215.0,"['Prep time: 20 Minutes', 'Cook time: 23 Minutes', 'Ready in 1 Hour 3 Minutes']",Ethiopia,"['1/4 cup quinoa', '1/2 cup water', '1 tablespoon chopped fresh parsley', '1 tablespoon chopped fresh basil', '1 teaspoon lemon zest', '4 (2 ounce) sole fillets', '2 tablespoons grated Parmesan cheese', '4 lemon slices', 'ground black pepper', '2 tablespoons red wine vinegar', '1/2 cup water']",15.0,3.375,1 h 3 m,16.0,2,,Italian-Style Quinoa-Stuffed Sole,20.0,23.0,43.0, cup quinoa  cup water  tablespoon chopped fresh parsley  tablespoon chopped fresh basil  teaspoon lemon zest   ounce sole fillets  tablespoons grated Parmesan cheese  lemon slices ground black pepper  tablespoons red wine vinegar  cup wat,African
3785,3.0,"['Prep time: 32 Minutes', 'Ready in 32 Minutes']",Ethiopia,"['1/2 cup ground dried New Mexico chiles', '1/4 cup paprika', '1 tablespoon cayenne pepper', '1 teaspoon onion powder', '1 teaspoon ground ginger', '1 teaspoon cumin', '1 teaspoon ground coriander', '1 teaspoon ground cardamom', '1 teaspoon ground fenugreek', '1/2 teaspoon garlic powder', '1/2 teaspoon ground cinnamon', '1/4 teaspoon ground nutmeg', '1/2 teaspoon ground allspice', '1/2 teaspoon ground cloves']",28.0,4.90000009536743,32 m,8.0,48,,Berbere Spice Blend,32.0,32.0,64.0, cup ground dried New Mexico chiles  cup paprika  tablespoon cayenne pepper  teaspoon onion powder  teaspoon ground ginger  teaspoon cumin  teaspoon ground coriander  teaspoon ground cardamom  teaspoon ground fenugreek  teaspoon garlic powder  teaspoon ground cinnamon  teaspoon ground nutmeg  teaspoon ground allspice  teaspoon ground clov,African
3786,428.0,"['Prep time: 25 Minutes', 'Cook time: 40 Minutes', 'Ready in 1 Hour 5 Minutes']",Ethiopia,"['1/2 cup olive oil', '4 carrots, thinly sliced', '1 onion, thinly sliced', '1 teaspoon sea salt', '1/2 teaspoon ground black pepper', '1/2 teaspoon ground cumin', '1/4 teaspoon ground turmeric', '1/2 head cabbage, shredded', '5 potatoes, peeled and cut into 1-inch cubes']",1000.0,4.57544755935669,1 h 5 m,599.0,5,,Ethiopian Cabbage Dish,25.0,40.0,65.0, cup olive oil  carrots  thinly sliced  onion  thinly sliced  teaspoon sea salt  teaspoon ground black pepper  teaspoon ground cumin  teaspoon ground turmeric  head cabbage  shredded  potatoes  peeled and cut into  inch cub,African
3787,79.0,"['Prep time: 5 Minutes', 'Cook time: 35 Minutes', 'Ready in 40 Minutes']",Ethiopia,"['2 portobello mushrooms, stems removed', '1 tablespoon soy sauce, or to taste', 'freshly ground black pepper', '3 tablespoons crumbled blue cheese']",120.0,4.53383445739746,40 m,96.0,2,,Roasted Portobello Mushrooms with Blue Cheese,5.0,35.0,40.0, portobello mushrooms  stems removed  tablespoon soy sauce  or to taste freshly ground black pepper  tablespoons crumbled blue chee,African
3788,,,Ethiopia,[],0.0,,NA,0.0,NA,,Broccoli Cauliflower Casserole,0.0,0.0,0.0,,African
3789,260.0,"['Prep time: 15 Minutes', 'Ready in 3 Hours ']",Ethiopia,"['1 (3 ounce) package strawberry flavored Jell-O(R) mix', '1 cup boiling water', '1 (21 ounce) can cherry pie filling', '1 (3 ounce) package lemon flavored Jell-O(R) mix', '3/4 cup boiling water', '1/4 cup lemon juice', '1 (3 ounce) package cream cheese', '1/3 cup mayonnaise', '1 (8 ounce) can crushed pineapple, undrained', '2 cups miniature marshmallows', '1/2 cup whipped cream', '1/2 cup chopped walnuts']",61.0,4.571428775787349,3 h,30.0,12,,Freda's Cherry Supreme Salad,15.0,180.0,195.0,  ounce package strawberry flavored Jell OR mix  cup boiling water   ounce can cherry pie filling   ounce package lemon flavored Jell OR mix  cup boiling water  cup lemon juice   ounce package cream cheese  cup mayonnaise   ounce can crushed pineapple  undrained  cups miniature marshmallows  cup whipped cream  cup chopped walnu,African
3790,180.0,"['Prep time: 15 Minutes', 'Cook time: 25 Minutes', 'Ready in 50 Minutes']",Ethiopia,"['6 tablespoons butter, softened', '1 cup packed brown sugar', '2 eggs', '1 teaspoon vanilla extract', '1 1/4 cups all-purpose flour', '1 teaspoon baking powder', '1/2 teaspoon salt', '1 cup semisweet chocolate chips', '1 cup butterscotch chips', '1/2 cup chopped pecans']",52.0,4.888888835906981,50 m,16.0,24,,Robin's Blond Brownies,15.0,25.0,40.0, tablespoons butter  softened  cup packed brown sugar  eggs  teaspoon vanilla extract   cups all purpose flour  teaspoon baking powder  teaspoon salt  cup semisweet chocolate chips  cup butterscotch chips  cup chopped peca,African
3791,292.0,"['Prep time: 30 Minutes', 'Cook time: 37 Minutes', 'Ready in 1 Hour 7 Minutes']",Ethiopia,"['1 1/2 cups gluten-free bread crumbs (such as Hodgson Mill(R))', '1 eggplant, peeled into long strips 1/4-inch thick', '2 eggs, beaten', '3/4 cup grated Parmesan cheese, divided', '2 tablespoons olive oil', '1 (16 ounce) jar spaghetti sauce, divided', '1 (8 ounce) package shredded mozzarella cheese, divided', '1 pinch dried basil']",46.0,4.800000190734861,1 h 7 m,13.0,8,,Eggplant Parmesan - Gluten-Free,30.0,37.0,67.0,  cups gluten free bread crumbs such as Hodgson MillR  eggplant  peeled into long strips  inch thick  eggs  beaten  cup grated Parmesan cheese  divided  tablespoons olive oil   ounce jar spaghetti sauce  divided   ounce package shredded mozzarella cheese  divided  pinch dried bas,African
3792,570.0,"['Prep time: 25 Minutes', 'Cook time: 45 Minutes', 'Ready in 1 Hour 15 Minutes']",Ethiopia,"['1/2 pound baby red potatoes, cut in half', '1 zucchini, halved lengthwise and cut into 1 inch slices', '1 red onion, cut into 1/2-inch thick wedges', '2 red bell peppers, cut into 1 inch pieces', '12 cherry tomatoes', '2 tablespoons minced garlic', '1/2 teaspoon dried thyme leaves', '1/4 teaspoon crushed red pepper flakes', 'Salt and freshly ground pepper to taste', '2 tablespoons olive oil', '2 (5 ounce) skinless, boneless chicken breast halves', '4 (1/2 ounce) slices thinly sliced prosciutto di Parma']",43.0,4.5172414779663095,1 h 15 m,25.0,2,,Parma Wrapped Chicken with Mediterranean Vegetables,25.0,45.0,70.0, pound baby red potatoes  cut in half  zucchini  halved lengthwise and cut into  inch slices  red onion  cut into  inch thick wedges  red bell peppers  cut into  inch pieces  cherry tomatoes  tablespoons minced garlic  teaspoon dried thyme leaves  teaspoon crushed red pepper flakes Salt and freshly ground pepper to taste  tablespoons olive oil   ounce skinless  boneless chicken breast halves   ounce slices thinly sliced prosciutto di Par,African
3793,185.0,"['Prep time: 15 Minutes', 'Ready in 4 Hours 15 Minutes']",Ethiopia,"['1 (14 ounce) can sweetened condensed milk', '2 cups cream', '20 ladyfingers', '4 mangos, peeled and sliced', '5 ladyfingers, crumbled']",8.0,5.0,4 h 15 m,4.0,24,,Mango Ice Box Cake,15.0,255.0,270.0,  ounce can sweetened condensed milk  cups cream  ladyfingers  mangos  peeled and sliced  ladyfingers  crumbl,African
